generation,best_distance
464,476.9871
465,476.9871
466,476.9871
467,476.9871
468,476.9871
469,476.9871
470,476.9871
471,476.9871
472,476.9871
473,476.9871
474,476.9871
475,476.9871
476,476.9871
477,476.9871
478,476.9871
479,476.9871
480,476.9871
481,476.9871
482,476.9871
483,476.9871
484,476.9871
485,476.9871
486,476.9871
487,476.9871
488,476.9871
489,476.9871
490,476.9871
491,476.9871
492,476.9871
493,476.9871
494,476.9871
495,476.9871
496,476.9871
497,476.9871
498,476.3945
499,476.3945
500,476.3945
501,476.3945
502,476.3945
503,476.3945
504,476.3945
505,476.3945
506,476.3945
507,476.3945
508,476.3945
509,476.3945
510,476.3945
511,476.3945
512,476.3945
513,476.3945
514,476.3945
515,468.8926
516,475.7400
517,476.3945
518,476.3945
519,476.3945
520,476.3945
521,476.3945
522,476.3945
523,476.3945
524,476.3945
525,476.3945
526,476.3945
527,476.3945
528,476.3945
529,476.3945
530,476.3945
531,476.3945
532,476.3945
533,476.3945
534,476.3945
535,476.3945
536,476.3945
537,476.3945
538,476.3945
539,476.3945
540,476.3945
541,476.3945
542,476.3945
543,476.3945
544,472.2106
545,472.2106
546,472.2106
547,472.2106
548,464.7087
549,472.2106
550,472.2106
551,472.2106
552,472.2106
553,472.2106
554,472.2106
555,472.2106
556,472.2106
557,472.2106
558,472.2106
559,472.2106
560,472.2106
561,472.2106
562,472.2106
563,472.2106
564,472.2106
565,472.2106
566,472.2106
567,472.2106
568,472.2106
569,472.2106
570,472.2106
571,472.2106
572,472.2106
573,472.2106
574,472.2106
575,472.2106
576,472.2106
577,472.2106
578,472.2106
579,472.2106
580,472.2106
581,472.2106
582,472.2106
583,472.2106
584,472.2106
585,472.2106
586,472.2106
587,472.2106
588,472.2106
589,472.2106
590,472.2106
591,472.2106
592,472.2106
593,472.2106
594,472.2106
595,472.2106
596,472.2106
597,472.2106
598,472.2106
599,472.2106
600,472.2106
601,472.2106
602,472.2106
603,472.2106
604,472.2106
605,472.2106
606,472.2106
607,472.2106
608,472.2106
609,472.2106
610,472.2106
611,472.2106
612,472.2106
613,472.2106
614,472.2106
615,472.2106
616,472.2106
617,472.2106
618,472.2106
619,472.2106
620,472.2106
621,472.2106
622,472.2106
623,472.2106
624,472.2106
625,472.2106
626,464.7087
627,464.7087
628,464.7087
629,472.2106
630,472.2106
631,472.2106
632,472.2106
633,472.2106
634,472.2106
635,472.2106
636,472.2106
637,472.2106
638,472.2106
639,472.2106
640,472.2106
641,472.2106
642,472.2106
643,472.2106
644,472.2106
645,472.2106
646,472.2106
647,472.2106
648,472.2106
649,472.2106
650,472.2106
651,472.2106
652,472.2106
653,472.2106
654,472.2106
655,472.2106
656,472.2106
657,472.2106
658,472.2106
659,472.2106
660,472.0907
661,472.2106
662,472.2106
663,472.2106
664,472.2106
665,472.2106
666,472.2106
667,472.2106
668,472.2106
669,472.2106
670,472.2106
671,472.2106
672,472.2106
673,472.2106
674,472.2106
675,472.2106
676,472.2106
677,472.2106
678,472.2106
679,472.2106
680,472.2106
681,472.2106
682,472.2106
683,472.2106
684,472.2106
685,472.2106
686,472.2106
687,472.2106
688,472.2106
689,472.2106
690,472.2106
691,472.2106
692,464.7087
693,472.2106
694,472.2106
695,472.2106
696,472.2106
697,472.2106
698,472.2106
699,472.2106
700,472.2106
701,472.2106
702,472.2106
703,472.2106
704,472.2106
705,472.2106
706,472.2106
707,472.2106
708,472.2106
709,472.2106
710,472.2106
711,472.2106
712,472.2106
713,472.2106
714,472.2106
715,472.2106
716,472.2106
717,472.2106
718,472.2106
719,472.2106
720,472.2106
721,472.2106
722,472.2106
723,472.0907
724,472.0907
725,472.0907
726,472.0907
727,472.0907
728,472.0907
729,472.0907
730,472.0907
731,472.0907
732,472.0907
733,472.0907
734,472.0907
735,472.0907
736,472.0907
737,472.0907
738,472.0907
739,472.0907
740,472.0907
741,472.0907
742,472.0907
743,472.0907
744,472.0907
745,472.0907
746,472.0907
747,472.0907
748,472.0907
749,472.0907
750,472.0907
751,472.0907
752,472.0907
753,472.0907
754,472.0907
755,472.0907
756,472.0907
757,472.0907
758,472.0907
759,472.0907
760,472.0907
761,472.0907
762,472.0907
763,472.0907
764,472.0907
765,472.0907
766,472.0907
767,472.0907
768,472.0907
769,472.0907
770,472.0907
771,472.0907
772,472.0907
773,472.0907
774,472.0907
775,472.0907
776,472.0907
777,472.0907
778,472.0907
779,472.0839
780,472.0839
781,472.0839
782,472.0839
783,472.0839
784,472.0839
785,472.0839
786,472.0839
787,472.0839
788,472.0839
789,472.0839
790,472.0839
791,472.0839
792,472.0839
793,472.0839
794,472.0839
795,472.0839
796,472.0839
797,472.0839
798,472.0839
799,472.0839
800,472.0839
801,468.8148
802,468.8148
803,468.8148
804,466.7453
805,468.8148
806,468.8148
807,468.8148
808,468.8148
809,468.8148
810,468.8148
811,468.8148
812,468.8148
813,468.8148
814,468.8148
815,468.8148
816,468.8148
817,468.8148
818,468.8148
819,468.8148
820,468.8148
821,468.8148
822,468.8148
823,468.8148
824,468.8148
825,468.8148
826,468.8148
827,468.8148
828,468.8148
829,468.8148
830,468.8148
831,468.8148
832,468.8148
833,468.8148
834,468.8148
835,468.8148
836,468.8148
837,468.8148
838,468.8148
839,468.8148
840,468.8148
841,468.8148
842,468.8148
843,468.8148
844,468.8148
845,468.8148
846,468.8148
847,468.8148
848,468.8148
849,468.8148
850,468.8148
851,468.8148
852,468.8148
853,468.8148
854,468.8148
855,468.8148
856,468.8148
857,468.8148
858,468.8148
859,468.8148
860,468.8148
861,468.8148
862,468.8148
863,468.8148
864,468.8148
865,468.8148
866,468.8148
867,468.8148
868,468.8148
869,468.8148
870,468.8148
871,468.8148
872,468.8148
873,468.8148
874,468.8148
875,468.8148
876,468.8148
877,468.8148
878,468.8148
879,468.8148
880,468.8148
881,468.8148
882,468.8148
883,468.8148
884,468.8148
885,461.3129
886,468.8148
887,468.8148
888,468.8148
889,468.8148
890,468.8148
891,468.8148
892,468.8148
893,468.8148
894,468.8148
895,468.8148
896,468.8148
897,468.8148
898,468.8148
899,468.8148
900,468.8148
901,468.8148
902,468.8148
903,468.8148
904,468.8148
905,468.8148
906,468.8148
907,468.8148
908,468.8148
909,468.8148
910,468.8148
911,468.8148
912,468.8148
913,468.8148
914,468.8148
915,468.8148
916,468.8148
917,468.8148
918,468.8148
919,468.8148
920,468.8148
921,468.8148
922,468.8148
923,468.8148
924,468.8148
925,468.8148
926,468.8148
927,468.8148
928,461.3129
929,468.8148
930,468.8148
931,468.8148
932,468.8148
933,468.8148
934,468.8148
935,468.8148
936,468.8148
937,468.8148
938,468.8148
939,468.8148
940,468.8148
941,468.8148
942,468.8148
943,468.8148
944,468.8148
945,468.8148
946,468.8148
947,468.8148
948,468.8148
949,468.8148
950,468.8148
951,468.8148
952,468.8148
953,468.8148
954,468.8148
955,468.8148
956,468.8148
957,468.8148
958,468.8148
959,468.8148
960,468.8148
961,468.8148
962,468.8148
963,468.8148
964,468.8148
965,468.8148
966,468.8148
967,468.8148
968,468.8148
969,468.8148
970,468.8148
971,468.8148
972,468.8148
973,461.3129
974,461.3129
975,461.3129
976,468.8148
977,468.8148
978,468.8148
979,468.8148
980,468.8148
981,468.8148
982,468.8148
983,468.8148
984,468.8148
985,468.8148
986,468.8148
987,468.8148
988,468.8148
989,468.8148
990,468.8148
991,468.8148
992,468.8148
993,468.8148
994,468.8148
995,468.8148
996,468.8148
997,468.8148
998,468.8148
999,468.8148
1000,468.8148
1001,468.8148
1002,468.8148
1003,468.8148
1004,468.8148
1005,468.8148
1006,468.8148
1007,468.8148
1008,468.8148
1009,468.8148
1010,468.8148
1011,468.8148
1012,468.8148
1013,468.8148
1014,468.8148
1015,468.8148
1016,468.8148
1017,468.8148
1018,468.8148
1019,468.8148
1020,468.8148
1021,468.8148
1022,468.8148
1023,468.8148
1024,468.8148
1025,468.8148
1026,468.8148
1027,468.8148
1028,468.8148
1029,468.8148
1030,468.8148
1031,468.8148
1032,468.8148
1033,468.8148
1034,468.8148
1035,468.8148
1036,468.8148
1037,468.8148
1038,468.8148
1039,468.8148
1040,468.8148
1041,468.8148
1042,468.8148
1043,468.8148
1044,468.8148
1045,468.8148
1046,468.8148
1047,468.8148
1048,468.8148
1049,468.8148
1050,468.8148
1051,468.8148
1052,468.8148
1053,468.8148
1054,461.3129
1055,461.3129
1056,461.3129
1057,461.3129
1058,468.8148
1059,468.8148
1060,468.8148
1061,468.8148
1062,468.8148
1063,468.8148
1064,468.8148
1065,468.8148
1066,468.8148
1067,468.8148
1068,468.8148
1069,468.8148
1070,468.8148
1071,468.8148
1072,468.8148
1073,468.8148
1074,468.8148
1075,468.8148
1076,468.8148
1077,468.8148
1078,468.8148
1079,468.8148
1080,468.8148
1081,468.8148
1082,468.8148
1083,468.8148
1084,468.8148
1085,468.8148
1086,468.8148
1087,468.8148
1088,468.8148
1089,468.8148
1090,468.8148
1091,468.8148
1092,468.8148
1093,468.8148
1094,468.8148
1095,468.8148
1096,468.8148
1097,468.8148
1098,468.8148
1099,468.8148
1100,468.8148
1101,468.8148
1102,468.8148
1103,468.8148
1104,468.8148
1105,468.8148
1106,468.8148
1107,468.8148
1108,468.8148
1109,468.8148
1110,468.8148
1111,468.8148
1112,468.8148
1113,468.8148
1114,468.8148
1115,468.8148
1116,468.8148
1117,468.8148
1118,468.8148
1119,468.8148
1120,468.8148
1121,468.8148
1122,468.8148
1123,468.8148
1124,468.8148
1125,468.8148
1126,468.8148
1127,468.8148
1128,468.8148
1129,468.8148
1130,468.8148
1131,468.8148
1132,468.8148
1133,468.8148
1134,468.8148
1135,468.8148
1136,468.8148
1137,468.8148
1138,468.8148
1139,468.8148
1140,468.8148
1141,468.8148
1142,468.8148
1143,468.8148
1144,468.8148
1145,468.8148
1146,468.8148
1147,468.8148
1148,468.8148
1149,468.8148
1150,468.8148
1151,468.8148
1152,468.8148
1153,461.3129
1154,461.3129
1155,461.3129
1156,461.3129
1157,468.8148
1158,468.8148
1159,468.8148
1160,468.8148
1161,468.8148
1162,468.8148
1163,468.8148
1164,468.8148
1165,468.8148
1166,468.8148
1167,468.8148
1168,468.8148
1169,468.8148
1170,468.8148
1171,468.8148
1172,468.8148
1173,468.8148
1174,468.8148
1175,468.8148
1176,468.8148
1177,468.8148
1178,468.8148
1179,468.8148
1180,468.8148
1181,468.8148
1182,468.8148
1183,468.8148
1184,468.8148
1185,468.8148
1186,468.8148
1187,468.8148
1188,468.8148
1189,468.8148
1190,468.8148
1191,468.8148
1192,468.8148
1193,468.8148
1194,468.8148
1195,468.8148
1196,468.8148
1197,468.8148
1198,468.8148
1199,468.8148
1200,468.8148
1201,468.8148
1202,468.8148
1203,468.8148
1204,468.8148
1205,468.8148
1206,468.8148
1207,468.8148
1208,468.8148
1209,468.8148
1210,468.8148
1211,468.8148
1212,468.8148
1213,468.8148
1214,468.8148
1215,468.8148
1216,468.8148
1217,466.7453
1218,468.8148
1219,468.8148
1220,468.8148
1221,468.8148
1222,468.8148
1223,468.8148
1224,468.8148
1225,468.8148
1226,468.8148
1227,468.8148
1228,468.8148
1229,468.8148
1230,468.8148
1231,468.8148
1232,468.8148
1233,468.8148
1234,468.8148
1235,468.8148
1236,468.8148
1237,468.8148
1238,468.8148
1239,468.8148
1240,468.8148
1241,468.8148
1242,468.8148
1243,468.8148
1244,468.8148
1245,468.8148
1246,468.8148
1247,468.8148
1248,468.8148
1249,468.8148
1250,468.8148
1251,468.8148
1252,468.8148
1253,468.8148
1254,468.8148
1255,468.8148
1256,468.8148
1257,468.8148
1258,468.8148
1259,468.8148
1260,468.8148
1261,468.8148
1262,468.8148
1263,468.8148
1264,468.8148
1265,468.8148
1266,468.8148
1267,468.8148
1268,468.8148
1269,468.8148
1270,468.8148
1271,468.8148
1272,468.8148
1273,468.8148
1274,468.8148
1275,468.8148
1276,468.8148
1277,468.8148
1278,468.8148
1279,468.8148
1280,468.8148
1281,468.8148
1282,468.8148
1283,468.8148
1284,468.8148
1285,468.8148
1286,468.8148
1287,468.8148
1288,468.8148
1289,468.8148
1290,468.8148
1291,468.8148
1292,468.8148
1293,468.8148
1294,468.8148
1295,468.8148
1296,468.8148
1297,468.8148
1298,468.8148
1299,468.8148
1300,468.8148
1301,468.8148
1302,468.8148
1303,468.8148
1304,468.8148
1305,468.8148
1306,468.8148
1307,468.8148
1308,468.8148
1309,468.8148
1310,461.3129
1311,468.8148
1312,468.8148
1313,468.8148
1314,468.8148
1315,468.8148
1316,468.8148
1317,468.8148
1318,468.8148
1319,466.7453
1320,466.7453
1321,466.7453
1322,468.8148
1323,468.8148
1324,468.8148
1325,468.8148
1326,468.8148
1327,468.8148
1328,468.8148
1329,468.8148
1330,468.8148
1331,468.8148
1332,468.8148
1333,468.8148
1334,468.8148
1335,468.8148
1336,468.8148
1337,468.8148
1338,468.8148
1339,468.8148
1340,468.8148
1341,468.8148
1342,468.8148
1343,468.8148
1344,468.8148
1345,468.8148
1346,468.8148
1347,468.8148
1348,468.8148
1349,468.8148
1350,468.8148
1351,468.8148
1352,468.8148
1353,468.8148
1354,468.8148
1355,468.8148
1356,468.8148
1357,468.8148
1358,468.8148
1359,468.8148
1360,468.8148
1361,468.8148
1362,468.8148
1363,468.8148
1364,468.8148
1365,468.8148
1366,468.8148
1367,468.8148
1368,468.8148
1369,468.8148
1370,468.8148
1371,468.8148
1372,468.8148
1373,468.8148
1374,468.8148
1375,468.8148
1376,468.8148
1377,468.8148
1378,468.8148
1379,468.8148
1380,468.8148
1381,468.8148
1382,468.8148
1383,468.8148
1384,468.8148
1385,468.8148
1386,468.8148
1387,468.8148
1388,468.8148
1389,468.8148
1390,468.8148
1391,468.8148
1392,468.8148
1393,468.8148
1394,468.8148
1395,468.8148
1396,468.8148
1397,468.8148
1398,468.8148
1399,468.8148
1400,468.8148
1401,468.8148
1402,468.8148
1403,461.3129
1404,468.8148
1405,468.8148
1406,468.8148
1407,468.8148
1408,468.8148
1409,468.8148
1410,468.8148
1411,468.8148
1412,468.8148
1413,468.8148
1414,468.8148
1415,468.8148
1416,468.8148
1417,468.8148
1418,468.8148
1419,468.8148
1420,468.8148
1421,468.8148
1422,468.8148
1423,468.8148
1424,468.8148
1425,468.8148
1426,468.8148
1427,468.8148
1428,468.8148
1429,468.8148
1430,468.8148
1431,468.8148
1432,461.3129
1433,468.8148
1434,468.8148
1435,468.8148
1436,468.8148
1437,468.8148
1438,468.8148
1439,468.8148
1440,468.8148
1441,468.8148
1442,468.8148
1443,468.8148
1444,468.8148
1445,468.8148
1446,468.8148
1447,468.8148
1448,468.8148
1449,468.8148
1450,468.8148
1451,468.8148
1452,468.8148
1453,468.8148
1454,468.8148
1455,468.8148
1456,468.8148
1457,468.8148
1458,468.8148
1459,468.8148
1460,468.8148
1461,468.8148
1462,468.8148
1463,468.8148
1464,468.8148
1465,468.8148
1466,468.8148
1467,468.8148
1468,468.8148
1469,468.8148
1470,468.8148
1471,468.8148
1472,468.8148
1473,468.8148
1474,468.8148
1475,468.8148
1476,468.8148
1477,468.8148
1478,468.8148
1479,468.8148
1480,468.8148
1481,468.8148
1482,468.8148
1483,468.8148
1484,468.8148
1485,468.8148
1486,468.8148
1487,468.8148
1488,468.8148
1489,468.8148
1490,468.8148
1491,468.8148
1492,468.8148
1493,468.8148
1494,468.8148
1495,468.8148
1496,468.8148
1497,468.8148
1498,468.8148
1499,468.8148
1500,468.8148
1501,468.8148
1502,468.8148
1503,468.8148
1504,468.8148
1505,468.8148
1506,468.8148
1507,468.8148
1508,468.8148
1509,468.8148
1510,468.8148
1511,468.8148
1512,468.8148
1513,468.8148
1514,468.8148
1515,468.8148
1516,468.8148
1517,468.8148
1518,468.8148
1519,468.8148
1520,468.8148
1521,468.8148
1522,468.8148
1523,468.8148
1524,468.8148
1525,468.8148
1526,468.8148
1527,468.8148
1528,468.8148
1529,468.8148
1530,468.8148
1531,468.8148
1532,468.8148
1533,468.8148
1534,468.8148
1535,468.8148
1536,468.8148
1537,468.8148
1538,468.8148
1539,468.8148
1540,468.8148
1541,468.8148
1542,468.8148
1543,468.8148
1544,468.8148
1545,468.8148
1546,468.8148
1547,468.8148
1548,468.8148
1549,468.8148
1550,468.8148
1551,468.8148
1552,468.8148
1553,468.8148
1554,468.8148
1555,468.8148
1556,468.8148
1557,468.8148
1558,466.7453
1559,466.7453
1560,468.8148
1561,468.8148
1562,468.8148
1563,468.8148
1564,468.8148
1565,468.8148
1566,468.8148
1567,468.8148
1568,468.8148
1569,468.8148
1570,468.8148
1571,468.8148
1572,468.8148
1573,468.8148
1574,468.8148
1575,468.8148
1576,468.8148
1577,468.8148
1578,468.8148
1579,468.8148
1580,468.8148
1581,468.8148
1582,468.8148
1583,468.8148
1584,468.8148
1585,468.8148
1586,468.8148
1587,468.8148
1588,468.8148
1589,468.8148
1590,468.8148
1591,468.8148
1592,468.8148
1593,468.8148
1594,468.8148
1595,468.8148
1596,468.8148
1597,468.8148
1598,468.8148
1599,468.8148
1600,468.8148
1601,468.8148
1602,468.8148
1603,468.8148
1604,468.8148
1605,468.8148
1606,468.8148
1607,468.8148
1608,468.8148
1609,468.8148
1610,468.8148
1611,468.8148
1612,468.8148
1613,468.8148
1614,468.8148
1615,468.8148
1616,468.8148
1617,468.8148
1618,468.8148
1619,468.8148
1620,468.8148
1621,468.8148
1622,468.8148
1623,468.8148
1624,466.7453
1625,462.2883
1626,462.2883
1627,462.2883
1628,462.2883
1629,462.2883
1630,462.2883
1631,462.2883
1632,462.2883
1633,462.2883
1634,462.2883
1635,462.2883
1636,462.2883
1637,462.2883
1638,462.2883
1639,462.2883
1640,462.2883
1641,462.2883
1642,462.2883
1643,462.2883
1644,462.2883
1645,462.2883
1646,462.2883
1647,462.2883
1648,462.2883
1649,462.2883
1650,462.2883
1651,462.2883
1652,462.2883
1653,462.2883
1654,462.2883
1655,462.2883
1656,462.2883
1657,462.2883
1658,462.2883
1659,462.2883
1660,462.2883
1661,462.2883
1662,462.2883
1663,462.2883
1664,462.2883
1665,462.2883
1666,462.2883
1667,462.2883
1668,462.2883
1669,462.2883
1670,462.2883
1671,462.2883
1672,462.2883
1673,462.2883
1674,462.2883
1675,462.2883
1676,462.2883
1677,462.2883
1678,462.2883
1679,462.2883
1680,462.2883
1681,462.2883
1682,462.2883
1683,462.2883
1684,462.2883
1685,462.2883
1686,462.2883
1687,462.2883
1688,462.2883
1689,462.2883
1690,462.2883
1691,462.2883
1692,462.2883
1693,462.2883
1694,462.2883
1695,462.2883
1696,462.2883
1697,462.2883
1698,462.2883
1699,462.2883
1700,462.2883
1701,462.2883
1702,462.2883
1703,462.2883
1704,462.2883
1705,462.2883
1706,462.2883
1707,462.2883
1708,462.2883
1709,462.2883
1710,462.2883
1711,462.2883
1712,462.2883
1713,462.2883
1714,462.2883
1715,462.2883
1716,462.2883
1717,462.2883
1718,462.2883
1719,462.2883
1720,462.2883
1721,462.2883
1722,462.2883
1723,462.2883
1724,462.2883
1725,462.2883
1726,462.2883
1727,462.2883
1728,462.2883
1729,462.2883
1730,462.2883
1731,462.2883
1732,462.2883
1733,462.2883
1734,462.2883
1735,462.2883
1736,462.2883
1737,462.2883
1738,462.2883
1739,462.2883
1740,462.2883
1741,462.2883
1742,462.2883
1743,462.2883
1744,462.2883
1745,462.2883
1746,462.2883
1747,462.2883
1748,462.2883
1749,462.2883
1750,462.2883
1751,462.2883
1752,462.2883
1753,462.2883
1754,462.2883
1755,462.2883
1756,462.2883
1757,462.2883
1758,462.2883
1759,462.2883
1760,462.2883
1761,462.2883
1762,462.2883
1763,462.2883
1764,462.2883
1765,462.2883
1766,462.2883
1767,462.2883
1768,462.2883
1769,462.2883
1770,462.2883
1771,462.2883
1772,462.2883
1773,462.2883
1774,462.2883
1775,462.2883
1776,462.2883
1777,462.2883
1778,462.2883
1779,462.2883
1780,462.2883
1781,462.2883
1782,462.2883
1783,462.2883
1784,462.2883
1785,462.2883
1786,462.2883
1787,462.2883
1788,462.2883
1789,462.2883
1790,462.2883
1791,462.2883
1792,462.2883
1793,462.2883
1794,462.2883
1795,462.2883
1796,462.2883
1797,462.2883
1798,462.2883
1799,462.2883
1800,462.2883
1801,462.2883
1802,462.2883
1803,462.2883
1804,462.2883
1805,462.2883
1806,462.2883
1807,462.2883
1808,462.2883
1809,462.2883
1810,462.2883
1811,462.2883
1812,462.2883
1813,462.2883
1814,462.2883
1815,462.2883
1816,462.2883
1817,462.2883
1818,462.2883
1819,462.2883
1820,462.2883
1821,462.2883
1822,462.2883
1823,462.2883
1824,462.2883
1825,462.2883
1826,462.2883
1827,462.2883
1828,462.2883
1829,462.2883
1830,462.2883
1831,462.2883
1832,462.2883
1833,462.2883
1834,462.2883
1835,462.2883
1836,462.2883
1837,462.2883
1838,462.2883
1839,462.2883
1840,462.2883
1841,462.2883
1842,462.2883
1843,462.2883
1844,462.2883
1845,462.2883
1846,462.2883
1847,462.2883
1848,462.2883
1849,462.2883
1850,462.2883
1851,462.2883
1852,462.2883
1853,454.7864
1854,462.2883
1855,462.2883
1856,462.2883
1857,462.2883
1858,462.2883
1859,462.2883
1860,462.2883
1861,462.2883
1862,462.2883
1863,462.2883
1864,462.2883
1865,462.2883
1866,462.2883
1867,462.2883
1868,462.2883
1869,462.2883
