generation,best_distance
400,825.7347
401,825.7347
402,825.7347
403,825.7347
404,825.7347
405,825.7347
406,825.7347
407,825.7347
408,825.7347
409,825.7347
410,825.7347
411,825.7347
412,825.7347
413,825.7347
414,825.7347
415,825.7347
416,825.7347
417,825.7347
418,825.7347
419,825.7347
420,825.7347
421,825.7347
422,825.7347
423,825.7347
424,825.7347
425,825.7347
426,825.7347
427,825.7347
428,825.7347
429,825.7347
430,825.7347
431,825.7347
432,825.7347
433,825.7347
434,825.7347
435,825.7347
436,825.7347
437,825.7347
438,825.7347
439,825.7347
440,809.4844
441,809.4844
442,809.4844
443,809.4844
444,809.4844
445,809.4844
446,809.4844
447,809.4844
448,809.4844
449,809.4844
450,809.4844
451,809.4844
452,809.4844
453,809.4844
454,809.4844
455,809.4844
456,809.4844
457,809.4844
458,809.4844
459,809.4844
460,809.4844
461,809.4844
462,809.4844
463,809.4844
464,809.4844
465,809.4844
466,809.4844
467,809.4844
468,809.4844
469,809.4844
470,809.4844
471,809.4844
472,809.4844
473,809.4844
474,809.4844
475,806.4801
476,806.4801
477,806.4801
478,806.4801
479,806.4801
480,806.4801
481,806.4801
482,806.4801
483,806.4801
484,806.4801
485,806.4801
486,806.4801
487,806.4801
488,806.4801
489,806.4801
490,806.4801
491,806.4801
492,806.4801
493,806.4801
494,806.4801
495,806.4801
496,806.4801
497,806.4801
498,806.4801
499,806.4801
500,806.4801
501,806.4801
502,806.4801
503,806.4801
504,799.7081
505,799.7081
506,799.7081
507,799.7081
508,799.7081
509,799.7081
510,799.7081
511,799.7081
512,799.7081
513,799.7081
514,799.7081
515,799.7081
516,799.7081
517,799.7081
518,799.7081
519,799.7081
520,799.7081
521,799.7081
522,799.7081
523,799.7081
524,799.7081
525,799.7081
526,799.7081
527,799.7081
528,799.7081
529,799.7081
530,799.7081
531,799.7081
532,799.7081
533,799.7081
534,799.7081
535,799.7081
536,799.7081
537,798.9171
538,795.7077
539,795.7077
540,781.1942
541,781.1942
542,781.1942
543,781.1942
544,781.1942
545,781.1942
546,781.1942
547,781.1942
548,781.1942
549,781.1942
550,781.1942
551,781.1942
552,781.1942
553,781.1942
554,781.1942
555,781.1942
556,781.1942
557,781.1942
558,781.1942
559,781.1942
560,781.1942
561,780.7268
562,780.7268
563,780.7268
564,780.7268
565,780.7268
566,780.7268
567,780.7268
568,780.7268
569,780.7268
570,780.7268
571,780.7268
572,780.7268
573,780.7268
574,780.7268
575,780.7268
576,780.7268
577,780.7268
578,780.7268
579,780.7268
580,780.7268
581,780.7268
582,780.7268
583,780.7268
584,780.7268
585,780.7268
586,780.7268
587,780.7268
588,780.7268
589,780.7268
590,780.7268
591,780.7268
592,780.7268
593,780.7268
594,775.7584
595,775.7584
596,775.7584
597,775.7584
598,775.7584
599,775.7584
600,775.7584
601,775.7584
602,775.7584
603,775.7584
604,775.7584
605,775.7584
606,775.7584
607,775.7584
608,775.7584
609,775.7584
610,775.7584
611,775.7584
612,775.7584
613,775.7584
614,775.7584
615,775.7584
616,775.7584
617,775.7584
618,775.7584
619,775.7584
620,775.7584
621,775.7584
622,775.7584
623,775.7584
624,775.7584
625,775.7584
626,775.7584
627,775.7584
628,775.7584
629,775.7584
630,775.7584
631,775.7584
632,775.7584
633,775.7584
634,775.7584
635,775.7584
636,775.7584
637,775.7584
638,775.7584
639,775.7584
640,775.7584
641,775.7584
642,760.0599
643,750.9805
644,750.9805
645,728.8920
646,728.8920
647,728.8920
648,728.8920
649,728.8920
650,728.8920
651,728.8920
652,728.8920
653,728.8920
654,728.8920
655,728.8920
656,728.8920
657,728.8920
658,728.8920
659,728.8920
660,728.8920
661,728.8920
662,728.8920
663,728.8920
664,728.8920
665,728.8920
666,728.8920
667,728.8920
668,728.8920
669,728.8920
670,713.1935
671,713.1935
672,713.1935
673,713.1935
674,713.1935
675,713.1935
676,713.1935
677,713.1935
678,713.1935
679,713.1935
680,713.1935
681,713.1935
682,713.1935
683,713.1935
684,713.1935
685,713.1935
686,713.1935
687,713.1935
688,713.1935
689,713.1935
690,713.1935
691,713.1935
692,713.1935
693,713.1935
694,713.1935
695,713.1935
696,713.1935
697,713.1935
698,713.1935
699,713.1935
700,713.1935
701,713.1935
702,713.1935
703,713.1935
704,713.1935
705,713.1935
706,709.6878
707,709.6878
708,702.7259
709,702.7259
710,702.7259
711,702.7259
712,702.7259
713,702.7259
714,702.7259
715,695.6212
716,695.6212
717,695.6212
718,695.6212
719,695.6212
720,695.6212
721,695.6212
722,695.6212
723,695.6212
724,695.6212
725,695.6212
726,695.6212
727,695.6212
728,695.6212
729,695.6212
730,695.6212
731,695.6212
732,695.6212
733,695.6212
734,695.6212
735,695.6212
736,695.6212
737,695.6212
738,695.6212
739,695.6212
740,695.6212
741,695.6212
742,695.6212
743,695.6212
744,695.6212
745,695.6212
746,695.6212
747,695.6212
748,695.6212
749,695.6212
750,695.6212
751,695.6212
752,695.6212
753,695.6212
754,695.6212
755,695.6212
756,695.6212
757,695.6212
758,695.6212
759,695.6212
760,695.6212
761,695.6212
762,695.6212
763,695.6212
764,695.6212
765,695.6212
766,695.6212
767,695.6212
768,695.6212
769,695.6212
770,695.6212
771,695.6212
772,695.6212
773,695.6212
774,695.6212
775,695.6212
776,695.6212
777,695.6212
778,695.6212
779,695.6212
780,695.6212
781,695.6212
782,695.6212
783,695.6212
784,695.6212
785,695.6212
786,695.6212
787,695.6212
788,695.6212
789,695.6212
790,695.6212
791,695.6212
792,695.6212
793,695.6212
794,695.6212
795,695.6212
796,695.6212
797,695.6212
798,695.6212
799,695.6212
800,695.6212
801,695.6212
802,695.6212
803,695.6212
804,695.6212
805,695.6212
806,695.6212
807,695.6212
808,695.6212
809,683.4940
810,683.4940
811,683.4940
812,683.4940
813,683.4940
814,683.4940
815,683.4940
816,683.4940
817,683.4940
818,683.4940
819,683.4940
820,683.4940
821,683.4940
822,683.4940
823,683.4940
824,683.4940
825,683.4940
826,683.4940
827,683.4940
828,683.4940
829,683.4940
830,683.4940
831,683.4940
832,683.4940
833,683.4940
834,683.4940
835,683.4940
836,683.4940
837,683.4940
838,683.4940
839,683.4940
840,683.4940
841,683.4940
842,683.4940
843,683.4940
844,683.4940
845,683.4940
846,683.4940
847,669.5377
848,669.5377
849,669.5377
850,669.5377
851,669.5377
852,669.5377
853,669.5377
854,669.5377
855,669.5377
856,669.5377
857,669.5377
858,669.5377
859,669.5377
860,669.5377
861,669.5377
862,669.5377
863,669.5377
864,669.5377
865,669.5377
866,669.5377
867,669.5377
868,669.5377
869,669.5377
870,669.5377
871,669.5377
872,669.5377
873,669.5377
874,669.5377
875,669.5377
876,669.5377
877,669.5377
878,669.5377
879,669.5377
880,669.5377
881,669.5377
882,669.5377
883,669.5377
884,669.5377
885,669.5377
886,669.5377
887,669.5377
888,669.5377
889,669.5377
890,669.5377
891,669.5377
892,669.5377
893,669.5377
894,669.5377
895,669.5377
896,669.5377
897,669.5377
898,669.5377
899,669.5377
900,669.5377
901,669.5377
902,667.4855
903,667.4855
904,667.4855
905,667.4855
906,667.4855
907,667.4855
908,667.4855
909,667.4855
910,667.4855
911,667.4855
912,667.4855
913,667.4855
914,667.4855
915,667.4855
916,667.4855
917,667.4855
918,667.4855
919,667.4855
920,667.4855
921,667.4855
922,667.4855
923,667.4855
924,667.4855
925,667.4855
926,667.4855
927,667.4855
928,667.4855
929,667.4855
930,667.4855
931,667.4855
932,667.4855
933,667.4855
934,667.4855
935,667.4855
936,667.4855
937,667.4855
938,667.4855
939,667.4855
940,667.4855
941,667.4855
942,667.4855
943,667.4855
944,667.4855
945,667.4855
946,667.4855
947,667.4855
948,667.4855
949,667.4855
950,667.4855
951,667.4855
952,667.4855
953,667.4855
954,667.4855
955,667.4855
956,667.4855
957,667.4855
958,649.7241
959,649.7241
960,649.7241
961,649.7241
962,649.7241
963,649.7241
964,649.7241
965,649.7241
966,649.7241
967,649.7241
968,649.7241
969,649.7241
970,649.7241
971,649.7241
972,648.5554
973,648.5554
974,648.5554
975,648.5554
976,648.5554
977,648.5554
978,648.5554
979,648.5554
980,648.5554
981,648.5554
982,648.5554
983,648.5554
984,648.5554
985,648.5554
986,648.5554
987,648.5554
988,648.5554
989,648.5554
990,648.5554
991,648.5554
992,648.5554
993,648.5554
994,648.5554
995,648.5554
996,648.5554
997,648.5554
998,648.5554
999,648.5554
1000,648.5554
1001,648.5554
1002,648.5554
1003,648.5554
1004,648.5554
1005,648.5554
1006,648.5554
1007,648.5554
1008,648.5554
1009,648.5554
1010,648.5554
1011,648.5554
1012,648.5554
1013,648.5554
1014,648.5554
1015,648.5554
1016,648.5554
1017,648.5554
1018,648.5554
1019,648.5554
1020,648.5554
1021,648.5554
1022,648.5554
1023,648.5554
1024,648.5554
1025,648.5554
1026,648.5554
1027,648.5554
1028,648.5554
1029,648.5554
1030,648.5554
1031,648.5554
1032,648.5554
1033,648.5554
1034,648.5554
1035,648.5554
1036,648.5554
1037,648.5554
1038,648.5554
1039,648.5554
1040,648.5554
1041,648.5554
1042,648.5554
1043,648.5554
1044,648.5554
1045,648.5554
1046,648.5554
1047,648.5554
1048,648.5554
1049,648.5554
1050,648.5554
1051,648.5554
1052,648.5554
1053,648.5554
1054,648.5554
1055,648.5554
1056,648.5554
1057,648.5554
1058,648.5554
1059,648.5554
1060,648.5554
1061,648.5554
1062,648.5554
1063,648.5554
1064,648.5554
1065,648.5554
1066,648.5554
1067,648.5554
1068,648.5554
1069,648.5554
1070,648.5554
1071,648.5554
1072,648.5554
1073,641.8916
1074,641.8916
1075,641.8916
1076,641.8916
1077,641.8916
1078,641.8916
1079,641.8916
1080,641.8916
1081,641.8916
1082,641.8916
1083,641.8916
1084,641.8916
1085,641.8916
1086,641.8916
1087,641.8916
1088,641.8916
1089,641.8916
1090,641.8916
1091,641.8916
1092,641.8916
1093,641.8916
1094,641.8916
1095,641.8916
1096,641.8916
1097,641.8916
1098,641.8916
1099,641.8916
1100,641.8916
1101,641.8916
1102,641.8916
1103,641.8916
1104,641.8916
1105,641.8916
1106,641.8916
1107,641.8916
1108,641.8916
1109,641.8916
1110,641.8916
1111,641.8916
1112,641.8916
1113,641.8916
1114,641.8916
1115,641.8916
1116,641.8916
1117,641.8916
1118,641.8916
1119,641.8916
1120,641.8916
1121,641.8916
1122,641.8916
1123,641.8916
1124,641.8916
1125,641.8916
1126,641.8916
1127,641.8916
1128,641.8916
1129,641.8916
1130,641.8916
1131,641.8916
1132,641.8916
1133,641.8916
1134,641.8916
1135,641.8916
1136,641.8916
1137,641.8916
1138,641.8916
1139,641.8916
1140,641.8916
1141,641.8916
1142,641.8916
1143,641.8916
1144,641.8916
1145,641.8916
1146,641.8916
1147,641.8916
1148,641.8916
1149,641.8916
1150,641.8916
1151,641.8916
1152,641.8916
1153,641.8916
1154,641.8916
1155,641.8916
1156,641.8916
1157,641.8916
1158,641.8916
1159,641.8916
1160,641.8916
1161,641.8916
1162,641.8916
1163,641.8916
1164,641.8916
1165,641.8916
1166,641.8916
1167,641.8916
1168,641.8916
1169,641.8916
1170,641.8916
1171,641.8916
1172,641.8916
1173,641.8916
1174,641.8916
1175,641.8916
1176,641.8916
1177,641.8916
1178,641.8916
1179,641.8916
1180,641.8916
1181,641.8916
1182,641.8916
1183,641.8916
1184,641.8916
1185,641.8916
1186,641.8916
1187,641.8916
1188,641.8916
1189,641.8916
1190,641.8916
1191,641.8916
1192,641.8916
1193,641.8916
1194,641.8916
1195,641.8916
1196,641.8916
1197,641.8916
1198,641.8916
1199,641.8916
1200,641.8916
1201,634.3662
1202,634.3662
1203,634.3662
1204,634.3662
1205,634.3662
1206,634.3662
1207,634.3662
1208,634.3662
1209,634.3662
1210,634.3662
1211,634.3662
1212,634.3662
1213,634.3662
1214,634.3662
1215,634.3662
1216,634.3662
1217,634.3662
1218,627.2942
1219,627.2942
1220,627.2942
1221,627.2942
1222,627.2942
1223,627.2942
1224,627.2942
1225,627.2942
1226,627.2942
1227,627.2942
1228,627.2942
1229,627.2942
1230,627.2942
1231,627.2942
1232,627.2499
1233,616.0061
1234,616.0061
1235,616.0061
1236,616.0061
1237,616.0061
1238,616.0061
1239,616.0061
1240,616.0061
1241,616.0061
1242,616.0061
1243,616.0061
1244,616.0061
1245,616.0061
1246,616.0061
1247,616.0061
1248,616.0061
1249,616.0061
1250,616.0061
1251,616.0061
1252,616.0061
1253,616.0061
1254,616.0061
1255,616.0061
1256,616.0061
1257,616.0061
1258,616.0061
1259,616.0061
1260,616.0061
1261,616.0061
1262,616.0061
1263,616.0061
1264,616.0061
1265,616.0061
1266,616.0061
1267,616.0061
1268,616.0061
1269,616.0061
1270,616.0061
1271,616.0061
1272,616.0061
1273,616.0061
1274,616.0061
1275,616.0061
1276,616.0061
1277,616.0061
1278,616.0061
1279,616.0061
1280,616.0061
1281,616.0061
1282,616.0061
1283,616.0061
1284,616.0061
1285,616.0061
1286,616.0061
1287,616.0061
1288,616.0061
1289,616.0061
1290,616.0061
1291,616.0061
1292,616.0061
1293,616.0061
1294,616.0061
1295,616.0061
1296,616.0061
1297,616.0061
1298,616.0061
1299,616.0061
1300,616.0061
1301,616.0061
1302,616.0061
1303,616.0061
1304,616.0061
1305,616.0061
1306,616.0061
1307,616.0061
1308,616.0061
1309,616.0061
1310,616.0061
1311,616.0061
1312,616.0061
1313,616.0061
1314,616.0061
1315,616.0061
1316,616.0061
1317,616.0061
1318,616.0061
1319,616.0061
1320,616.0061
1321,616.0061
1322,616.0061
1323,616.0061
1324,616.0061
1325,616.0061
1326,616.0061
1327,616.0061
1328,616.0061
1329,616.0061
1330,616.0061
1331,616.0061
1332,616.0061
1333,616.0061
1334,616.0061
1335,616.0061
1336,616.0061
1337,616.0061
1338,616.0061
1339,616.0061
1340,616.0061
1341,616.0061
1342,616.0061
1343,612.6184
1344,612.6184
1345,612.6184
1346,612.6184
1347,612.6184
1348,612.6184
1349,612.6184
1350,612.6184
1351,612.6184
1352,612.6184
1353,612.6184
1354,612.6184
1355,612.6184
1356,612.6184
1357,612.6184
1358,612.6184
1359,612.6184
1360,612.6184
1361,612.6184
1362,612.6184
1363,612.6184
1364,612.6184
1365,612.6184
1366,612.6184
1367,612.6184
1368,612.6184
1369,612.6184
1370,612.6184
1371,612.6184
1372,612.6184
1373,612.6184
1374,612.6184
1375,612.6184
1376,612.6184
1377,612.6184
1378,612.6184
1379,612.6184
1380,612.6184
1381,612.6184
1382,612.6184
1383,612.6184
1384,612.6184
1385,612.6184
1386,612.6184
1387,612.6184
1388,612.6184
1389,612.6184
1390,612.6184
1391,612.6184
1392,612.6184
1393,612.6184
1394,612.6184
1395,612.6184
1396,612.6184
1397,612.6184
1398,612.6184
1399,612.6184
1400,612.6184
1401,612.6184
1402,612.6184
1403,612.6184
1404,612.6184
1405,612.6184
1406,612.6184
1407,612.6184
1408,612.6184
1409,612.6184
1410,612.6184
1411,612.6184
1412,601.4155
1413,601.4155
1414,601.4155
1415,601.4155
1416,601.4155
1417,601.4155
1418,601.4155
1419,601.4155
1420,601.4155
1421,601.4155
1422,601.4155
1423,601.4155
1424,601.4155
1425,601.4155
1426,601.4155
1427,601.4155
1428,601.4155
1429,601.4155
1430,601.4155
1431,601.4155
1432,601.4155
1433,601.4155
1434,601.4155
1435,601.4155
1436,601.4155
1437,601.4155
1438,601.4155
1439,601.4155
1440,601.4155
1441,601.4155
1442,601.4155
1443,601.4155
1444,601.4155
1445,601.4155
1446,601.4155
1447,601.4155
1448,601.4155
1449,601.4155
1450,601.4155
1451,601.4155
1452,601.4155
1453,601.4155
1454,601.4155
1455,601.4155
1456,601.4155
1457,601.4155
1458,601.4155
1459,601.4155
1460,601.4155
1461,601.4155
1462,601.4155
1463,601.4155
1464,601.4155
1465,601.4155
1466,601.4155
1467,601.4155
1468,601.4155
1469,601.4155
1470,601.4155
1471,601.4155
1472,601.4155
1473,601.4155
1474,601.4155
1475,601.4155
1476,601.4155
1477,601.4155
1478,601.4155
1479,601.4155
1480,601.4155
1481,601.4155
1482,601.4155
1483,601.4155
1484,601.4155
1485,601.4155
1486,601.4155
1487,601.4155
1488,601.4155
1489,601.4155
1490,601.4155
1491,601.4155
1492,601.4155
1493,601.4155
1494,601.4155
1495,601.4155
1496,601.4155
1497,601.4155
1498,601.4155
1499,601.4155
1500,601.4155
1501,601.4155
1502,601.4155
1503,601.4155
1504,601.4155
1505,601.4155
1506,601.4155
1507,601.4155
1508,601.4155
1509,601.4155
1510,601.4155
1511,601.4155
1512,601.4155
1513,601.4155
1514,601.4155
1515,601.4155
1516,601.4155
1517,601.4155
1518,601.4155
1519,601.4155
1520,601.4155
1521,601.4155
1522,601.4155
1523,601.4155
1524,601.4155
1525,601.4155
1526,601.4155
1527,601.4155
1528,601.4155
1529,601.4155
1530,601.4155
1531,601.4155
1532,601.4155
1533,601.4155
1534,601.4155
1535,601.4155
1536,601.4155
1537,601.4155
1538,601.4155
1539,601.4155
1540,601.4155
1541,601.4155
1542,601.4155
1543,601.4155
1544,601.4155
1545,601.4155
1546,601.4155
1547,601.4155
1548,601.4155
1549,601.4155
1550,601.4155
1551,601.4155
1552,601.4155
1553,601.4155
1554,601.4155
1555,601.4155
1556,601.4155
1557,601.4155
1558,601.4155
1559,601.4155
1560,601.4155
1561,601.4155
1562,601.4155
1563,601.4155
1564,601.4155
1565,601.4155
1566,601.4155
1567,601.4155
1568,601.4155
1569,601.4155
1570,601.4155
1571,601.4155
1572,601.4155
1573,601.4155
1574,601.4155
1575,601.4155
1576,601.4155
1577,601.4155
1578,601.4155
1579,601.4155
1580,601.4155
1581,601.4155
1582,601.4155
1583,601.4155
1584,601.4155
1585,601.4155
1586,601.4155
1587,601.4155
1588,599.1845
1589,599.1845
1590,599.1845
1591,599.1845
1592,599.1845
1593,599.1845
1594,599.1845
1595,599.1845
1596,599.1845
1597,599.1845
1598,599.1845
1599,599.1845
1600,599.1845
1601,599.1845
1602,599.1845
1603,599.1845
1604,599.1845
1605,599.1845
1606,599.1845
1607,599.1845
1608,599.1845
1609,599.1845
1610,599.1845
1611,599.1845
1612,599.1845
1613,599.1845
1614,599.1845
1615,599.1845
1616,599.1845
1617,599.1845
1618,599.1845
1619,599.1845
1620,599.1845
1621,599.1845
1622,599.1845
1623,599.1845
1624,599.1845
1625,599.1845
1626,599.1845
1627,599.1845
1628,599.1845
1629,599.1845
1630,599.1845
1631,599.1845
1632,599.1845
1633,599.1845
1634,599.1845
1635,599.1845
1636,599.1845
1637,599.1845
1638,599.1845
1639,599.1845
1640,599.1845
1641,599.1845
1642,599.1845
1643,599.1845
1644,599.1845
1645,596.3629
1646,596.3629
1647,596.3629
1648,596.3629
1649,596.3629
1650,596.3629
1651,596.3629
1652,596.3629
1653,596.3629
1654,596.3629
1655,596.3629
1656,596.3629
1657,596.3629
1658,596.3629
1659,596.3629
1660,596.3629
1661,596.3629
1662,596.3629
1663,596.3629
1664,596.3629
1665,596.3629
1666,596.3629
1667,596.3629
1668,596.3629
1669,596.3629
1670,596.3629
1671,596.3629
1672,596.3629
1673,596.3629
1674,596.3629
1675,596.3629
1676,596.3629
1677,596.3629
1678,596.3629
1679,596.3629
1680,596.3629
1681,596.3629
1682,596.3629
1683,596.3629
1684,596.3629
1685,596.3629
1686,596.3629
1687,596.3629
1688,596.3629
1689,596.3629
1690,596.3629
1691,596.3629
1692,596.3629
1693,596.3629
1694,596.3629
1695,596.3629
1696,596.3629
1697,596.3629
1698,596.3629
1699,596.3629
1700,596.3629
1701,596.3629
1702,596.3629
1703,596.3629
1704,596.3629
1705,592.4939
1706,592.4939
1707,592.4939
1708,592.4939
1709,592.4939
1710,592.4939
1711,592.4939
1712,592.4939
1713,592.4939
1714,592.4939
1715,592.4939
1716,592.4939
1717,592.4939
1718,586.9275
1719,586.9275
1720,586.9275
1721,586.9275
1722,586.9275
1723,586.9275
1724,586.9275
1725,586.9275
1726,586.9275
1727,586.9275
1728,586.9275
1729,582.7995
1730,582.7995
1731,582.7995
1732,582.7995
1733,582.7995
1734,582.7995
1735,582.7995
1736,582.7995
1737,582.7995
1738,582.7995
1739,582.7995
1740,582.7995
1741,582.7995
1742,582.7995
1743,582.7995
1744,582.7995
1745,582.7995
1746,582.7995
1747,582.7995
1748,582.7995
1749,582.7995
1750,582.7995
1751,582.7995
1752,582.7995
1753,582.7995
1754,582.7995
1755,582.7995
1756,582.7995
1757,582.7995
1758,582.7995
1759,582.7995
1760,582.7995
1761,582.7995
1762,582.7995
1763,582.7995
1764,582.7995
1765,582.7995
1766,582.7995
1767,582.7995
1768,582.7995
1769,582.7995
1770,582.7995
1771,582.7995
1772,582.7995
1773,582.7995
1774,582.7995
1775,582.7995
1776,582.7995
1777,582.7995
1778,582.7995
1779,582.7995
1780,582.7995
1781,582.7995
1782,582.7995
1783,582.7995
1784,582.7995
1785,582.7995
1786,582.7995
1787,582.7995
1788,582.7995
1789,582.7995
1790,582.7995
1791,582.7995
1792,582.7995
1793,582.7995
1794,582.7995
1795,582.7995
1796,582.7995
1797,582.7995
1798,582.7995
1799,582.7995
1800,582.7995
1801,582.7995
1802,582.7995
1803,582.7995
1804,582.7995
1805,582.7995
1806,582.7995
1807,582.7995
1808,582.7995
1809,582.7995
1810,582.7995
1811,582.7995
1812,582.7995
1813,582.7995
1814,582.7995
1815,582.7995
1816,582.7995
1817,582.7995
1818,582.7995
1819,582.7995
1820,582.7995
1821,582.7995
1822,582.7995
1823,582.7995
1824,582.7995
1825,582.7995
1826,582.7995
1827,582.7995
1828,582.7995
1829,582.7995
1830,582.7995
1831,582.7995
1832,582.7995
1833,582.7995
1834,582.7995
1835,582.7995
1836,582.7995
1837,582.7995
1838,582.7995
1839,582.7995
1840,582.7995
1841,582.7995
1842,582.7995
1843,582.7995
1844,582.7995
1845,582.7995
1846,582.7995
1847,582.7995
1848,582.7995
1849,582.7995
1850,582.7995
1851,582.7995
1852,582.7995
1853,582.7995
1854,582.7995
1855,582.7995
1856,582.7995
1857,582.7995
1858,582.7995
